experiment_id,dataset_config,hyperparam_id,hyperparams,hyperparam_pool,mode,label,time_s,avg_f1,avg_precision,avg_recall,avg_lift_precision,total_rules,class_0_total_rules,class_1_total_rules,class_2_total_rules,class_0_f1,class_0_precision,class_0_recall,class_0_lift_precision,class_1_f1,class_1_precision,class_1_recall,class_1_lift_precision,class_2_f1,class_2_precision,class_2_recall,class_2_lift_precision
12,"{'n_per_cluster': 133, 'std_class1': 0.4081126252090891, 'std_other': 0.575020382318189, 'a': 3.024914569135952, 'random_state': 11}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22, 'max_clause_candidates': 700, 'clause_beam_width': 96, 'clause_iterations': 1300, 'clause_diverse_topk': 300, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 14}",default,and_or_greedy,find_comb_dim_spaces_full,1.959143385999596,0.6307155198759186,0.722032014610621,0.7357083184150853,3.589880875452508,42.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8602419789000055,0.9897727037940859,0.7612781954887218,1.3196969383921142
12,"{'n_per_cluster': 133, 'std_class1': 0.4081126252090891, 'std_other': 0.575020382318189, 'a': 3.024914569135952, 'random_state': 11}",2,"{'max_planes': 20, 'beam_width': 96, 'min_size': 1, 'max_candidates_per_class': 2200, 'max_rules_per_class': 2600, 'lift_min': 0.15, 'top_k_floor_per_dim': 26, 'max_clause_candidates': 1000, 'clause_beam_width': 120, 'clause_iterations': 1600, 'clause_diverse_topk': 400, 'clause_overlap_max': 0.98, 'max_clauses': 12, 'max_dnf_rules_per_class': 18}",aggressive,and_or_beam,find_comb_dim_spaces_full,4.836504098999285,0.6104450138068233,0.9927140255009107,0.49702961106469884,5.719489981785062,54.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8532297805685264,1.0,0.7442216652742969,1.333333333333333
12,"{'n_per_cluster': 133, 'std_class1': 0.4081126252090891, 'std_other': 0.575020382318189, 'a': 3.024914569135952, 'random_state': 11}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22, 'max_clause_candidates': 700, 'clause_beam_width': 96, 'clause_iterations': 1300, 'clause_diverse_topk': 300, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 14}",default,and_or_random,find_comb_dim_spaces_full,2.120282631999544,0.5420525682903837,0.8300556182900766,0.5091001312805823,4.4185389196337095,42.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.5496515882829837,1.0,0.3825814536340852,1.3333333333333335,0.651856148189561,0.657496738758035,0.8030075187969924,2.5946352646459543
12,"{'n_per_cluster': 133, 'std_class1': 0.4081126252090891, 'std_other': 0.575020382318189, 'a': 3.024914569135952, 'random_state': 11}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22, 'max_clause_candidates': 700, 'clause_beam_width': 96, 'clause_iterations': 1300, 'clause_diverse_topk': 300, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 14}",default,and_or_diverse,find_comb_dim_spaces_full,2.144857745999616,0.5573818004816335,0.5727361736703546,0.8277360066833751,2.505394217906306,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6157849089332177,1.0,0.4448621553884712,1.3333333333333333,0.8575518969219756,1.0,0.7506265664160401,1.3333333333333333
13,"{'n_per_cluster': 210, 'std_class1': 0.47948909383109456, 'std_other': 0.610771072661391, 'a': 2.7814680306256903, 'random_state': 12}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18}",default,find_comb_dim_spaces,find_comb_dim_spaces,1.419637775999945,0.38039825060000454,0.48049833457305163,0.652639350313769,2.4303291593139376,86.0,0.0,60.0,14.0,0.0,0.0,0.0,0.0,0.3705707007349538,0.41811928811928817,0.6968783068783069,1.318711863533292,0.5218306736712534,0.3808375295008083,0.8476190476190475,3.0467002360064663
13,"{'n_per_cluster': 210, 'std_class1': 0.47948909383109456, 'std_other': 0.610771072661391, 'a': 2.7814680306256903, 'random_state': 12}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18, 'max_clause_candidates': 500, 'clause_beam_width': 72, 'clause_iterations': 900, 'clause_diverse_topk': 200, 'clause_overlap_max': 0.92, 'max_clauses': 8, 'max_dnf_rules_per_class': 10}",default,and,find_comb_dim_spaces_full,1.2765685300000769,0.38039825060000454,0.48049833457305163,0.652639350313769,2.4303291593139376,86.0,0.0,60.0,14.0,0.0,0.0,0.0,0.0,0.3705707007349538,0.41811928811928817,0.6968783068783069,1.318711863533292,0.5218306736712534,0.3808375295008083,0.8476190476190475,3.0467002360064663
13,"{'n_per_cluster': 210, 'std_class1': 0.47948909383109456, 'std_other': 0.610771072661391, 'a': 2.7814680306256903, 'random_state': 12}",1,"{'max_planes': 16, 'beam_width': 84, 'min_size': 1, 'max_candidates_per_class': 1800, 'max_rules_per_class': 2400, 'lift_min': 0.2, 'top_k_floor_per_dim': 24, 'max_clause_candidates': 800, 'clause_beam_width': 96, 'clause_iterations': 1400, 'clause_diverse_topk': 320, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 16}",aggressive,or,find_comb_dim_spaces_full,4.461703482000303,0.41547416417975,0.4651175040245702,0.6730961298377028,1.2528303995299226,89.0,0.0,78.0,9.0,0.0,0.0,0.0,0.0,0.37543983388782565,0.4104352244977245,0.668945868945869,1.2353136391826867,0.6616916704921231,0.821640663087204,0.6870370370370371,1.388716577311965
13,"{'n_per_cluster': 210, 'std_class1': 0.47948909383109456, 'std_other': 0.610771072661391, 'a': 2.7814680306256903, 'random_state': 12}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18, 'max_clause_candidates': 500, 'clause_beam_width': 72, 'clause_iterations': 900, 'clause_diverse_topk': 200, 'clause_overlap_max': 0.92, 'max_clauses': 8, 'max_dnf_rules_per_class': 10}",default,dnf,find_comb_dim_spaces_full,1.9835421319994566,0.48614198133500097,0.975,0.36248677248677247,5.577777777777779,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095110464448443,1.0,0.6803174603174602,1.3333333333333335
13,"{'n_per_cluster': 210, 'std_class1': 0.47948909383109456, 'std_other': 0.610771072661391, 'a': 2.7814680306256903, 'random_state': 12}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18, 'max_clause_candidates': 500, 'clause_beam_width': 72, 'clause_iterations': 900, 'clause_diverse_topk': 200, 'clause_overlap_max': 0.92, 'max_clauses': 8, 'max_dnf_rules_per_class': 10}",default,and_or_greedy,find_comb_dim_spaces_full,1.2998526470000797,0.5966007914475846,0.8049235413493375,0.612010582010582,4.234999306854585,30.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313228118932956,0.9940865658064287,0.7156462585034014,1.3254487544085716
13,"{'n_per_cluster': 210, 'std_class1': 0.47948909383109456, 'std_other': 0.610771072661391, 'a': 2.7814680306256903, 'random_state': 12}",1,"{'max_planes': 16, 'beam_width': 84, 'min_size': 1, 'max_candidates_per_class': 1800, 'max_rules_per_class': 2400, 'lift_min': 0.2, 'top_k_floor_per_dim': 24, 'max_clause_candidates': 800, 'clause_beam_width': 96, 'clause_iterations': 1400, 'clause_diverse_topk': 320, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 16}",aggressive,and_or_beam,find_comb_dim_spaces_full,3.3774754659998507,0.5151316433560532,1.0,0.3904761904761904,5.777777777777778,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,"{'n_per_cluster': 210, 'std_class1': 0.47948909383109456, 'std_other': 0.610771072661391, 'a': 2.7814680306256903, 'random_state': 12}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18, 'max_clause_candidates': 500, 'clause_beam_width': 72, 'clause_iterations': 900, 'clause_diverse_topk': 200, 'clause_overlap_max': 0.92, 'max_clauses': 8, 'max_dnf_rules_per_class': 10}",default,and_or_random,find_comb_dim_spaces_full,1.5157602170002065,0.4333478382557704,0.8466221420869162,0.40806878306878314,4.551406581867895,30.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.5201593201161795,0.999702380952381,0.3554232804232804,1.3329365079365079,0.7365106583161883,0.9997133027522935,0.5869047619047619,1.3329510703363914
13,"{'n_per_cluster': 210, 'std_class1': 0.47948909383109456, 'std_other': 0.610771072661391, 'a': 2.7814680306256903, 'random_state': 12}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18, 'max_clause_candidates': 500, 'clause_beam_width': 72, 'clause_iterations': 900, 'clause_diverse_topk': 200, 'clause_overlap_max': 0.92, 'max_clauses': 8, 'max_dnf_rules_per_class': 10}",default,and_or_diverse,find_comb_dim_spaces_full,1.406415720000041,0.5666793545471417,0.6088251473991669,0.7804232804232804,2.7574465396789214,24.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6153846153846153,1.0,0.4444444444444444,1.3333333333333333,0.8394482662775345,0.999475890985325,0.7242063492063492,1.3326345213137665
14,"{'n_per_cluster': 128, 'std_class1': 0.2543423430370201, 'std_other': 0.5613931725623064, 'a': 2.947031657615806, 'random_state': 13}",2,"{'max_planes': 14, 'beam_width': 72, 'min_size': 2, 'max_candidates_per_class': 1400, 'max_rules_per_class': 1800, 'lift_min': 0.25, 'top_k_floor_per_dim': 20}",default,find_comb_dim_spaces,find_comb_dim_spaces,1.9904254499997478,0.41791971348034995,0.45776370214496565,0.6903034651360543,2.1188910601153843,98.0,0.0,72.0,17.0,0.0,0.0,0.0,0.0,0.3809687019492862,0.4207505645532942,0.6940285011574073,1.2655125915604448,0.5195717011974474,0.38252552657217903,0.8262867647058824,3.0602042125774322
14,"{'n_per_cluster': 128, 'std_class1': 0.2543423430370201, 'std_other': 0.5613931725623064, 'a': 2.947031657615806, 'random_state': 13}",2,"{'max_planes': 14, 'beam_width': 72, 'min_size': 2, 'max_candidates_per_class': 1400, 'max_rules_per_class': 1800, 'lift_min': 0.25, 'top_k_floor_per_dim': 20, 'max_clause_candidates': 600, 'clause_beam_width': 84, 'clause_iterations': 1100, 'clause_diverse_topk': 240, 'clause_overlap_max': 0.95, 'max_clauses': 9, 'max_dnf_rules_per_class': 12}",default,and,find_comb_dim_spaces_full,2.1642347389997667,0.41791971348034995,0.45776370214496565,0.6903034651360543,2.1188910601153843,98.0,0.0,72.0,17.0,0.0,0.0,0.0,0.0,0.3809687019492862,0.4207505645532942,0.6940285011574073,1.2655125915604448,0.5195717011974474,0.38252552657217903,0.8262867647058824,3.0602042125774322
14,"{'n_per_cluster': 128, 'std_class1': 0.2543423430370201, 'std_other': 0.5613931725623064, 'a': 2.947031657615806, 'random_state': 13}",2,"{'max_planes': 20, 'beam_width': 96, 'min_size': 1, 'max_candidates_per_class': 2200, 'max_rules_per_class': 2600, 'lift_min': 0.15, 'top_k_floor_per_dim': 26, 'max_clause_candidates': 1000, 'clause_beam_width': 120, 'clause_iterations': 1600, 'clause_diverse_topk': 400, 'clause_overlap_max': 0.98, 'max_clauses': 12, 'max_dnf_rules_per_class': 18}",aggressive,or,find_comb_dim_spaces_full,5.285960504999821,0.414489632843278,0.4470366186750566,0.6851007908950616,1.2236935342276507,108.0,0.0,87.0,17.0,0.0,0.0,0.0,0.0,0.3855472068596974,0.41648649884908623,0.6528675766283526,1.1775834823877316,0.5559870097453905,0.6193636532118733,0.79296875,1.425497460989105
14,"{'n_per_cluster': 128, 'std_class1': 0.2543423430370201, 'std_other': 0.5613931725623064, 'a': 2.947031657615806, 'random_state': 13}",2,"{'max_planes': 14, 'beam_width': 72, 'min_size': 2, 'max_candidates_per_class': 1400, 'max_rules_per_class': 1800, 'lift_min': 0.25, 'top_k_floor_per_dim': 20, 'max_clause_candidates': 600, 'clause_beam_width': 84, 'clause_iterations': 1100, 'clause_diverse_topk': 240, 'clause_overlap_max': 0.95, 'max_clauses': 9, 'max_dnf_rules_per_class': 12}",default,dnf,find_comb_dim_spaces_full,2.4037640380001903,0.7296078411914906,0.9414851576141898,0.6130642361111112,5.309659038691297,36.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8647450110864746,1.0,0.76171875,1.3333333333333333
14,"{'n_per_cluster': 128, 'std_class1': 0.2543423430370201, 'std_other': 0.5613931725623064, 'a': 2.947031657615806, 'random_state': 13}",2,"{'max_planes': 14, 'beam_width': 72, 'min_size': 2, 'max_candidates_per_class': 1400, 'max_rules_per_class': 1800, 'lift_min': 0.25, 'top_k_floor_per_dim': 20, 'max_clause_candidates': 600, 'clause_beam_width': 84, 'clause_iterations': 1100, 'clause_diverse_topk': 240, 'clause_overlap_max': 0.95, 'max_clauses': 9, 'max_dnf_rules_per_class': 12}",default,and_or_greedy,find_comb_dim_spaces_full,1.7620940679998967,0.6850650460944974,0.7314317411342892,0.7874710648148148,3.652583310300855,36.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8664983319563885,0.9898358030125196,0.77099609375,1.3197810706833595
14,"{'n_per_cluster': 128, 'std_class1': 0.2543423430370201, 'std_other': 0.5613931725623064, 'a': 2.947031657615806, 'random_state': 13}",2,"{'max_planes': 20, 'beam_width': 96, 'min_size': 1, 'max_candidates_per_class': 2200, 'max_rules_per_class': 2600, 'lift_min': 0.15, 'top_k_floor_per_dim': 26, 'max_clause_candidates': 1000, 'clause_beam_width': 120, 'clause_iterations': 1600, 'clause_diverse_topk': 400, 'clause_overlap_max': 0.98, 'max_clauses': 12, 'max_dnf_rules_per_class': 18}",aggressive,and_or_beam,find_comb_dim_spaces_full,4.865523694000331,0.7521078914450546,0.9439341652956678,0.6380690586419754,5.329251100143117,54.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8599046640714086,1.0,0.7544849537037037,1.333333333333333
14,"{'n_per_cluster': 128, 'std_class1': 0.2543423430370201, 'std_other': 0.5613931725623064, 'a': 2.947031657615806, 'random_state': 13}",2,"{'max_planes': 14, 'beam_width': 72, 'min_size': 2, 'max_candidates_per_class': 1400, 'max_rules_per_class': 1800, 'lift_min': 0.25, 'top_k_floor_per_dim': 20, 'max_clause_candidates': 600, 'clause_beam_width': 84, 'clause_iterations': 1100, 'clause_diverse_topk': 240, 'clause_overlap_max': 0.95, 'max_clauses': 9, 'max_dnf_rules_per_class': 12}",default,and_or_random,find_comb_dim_spaces_full,1.9254862759999014,0.5866109698119271,0.7687643483476764,0.6167896412037036,3.92789256455919,36.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.5343420530071045,1.0,0.3686755952380953,1.3333333333333333,0.6693362528978677,0.6881605489128764,0.805279356060606,2.47498136099998
14,"{'n_per_cluster': 128, 'std_class1': 0.2543423430370201, 'std_other': 0.5613931725623064, 'a': 2.947031657615806, 'random_state': 13}",2,"{'max_planes': 14, 'beam_width': 72, 'min_size': 2, 'max_candidates_per_class': 1400, 'max_rules_per_class': 1800, 'lift_min': 0.25, 'top_k_floor_per_dim': 20, 'max_clause_candidates': 600, 'clause_beam_width': 84, 'clause_iterations': 1100, 'clause_diverse_topk': 240, 'clause_overlap_max': 0.95, 'max_clauses': 9, 'max_dnf_rules_per_class': 12}",default,and_or_diverse,find_comb_dim_spaces_full,1.6395724900003188,0.6119685924538375,0.6281768709264413,0.8083043981481481,3.029289396751036,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6162162162162163,1.0,0.4453125,1.3333333333333333,0.8647450110864745,1.0,0.76171875,1.3333333333333333
15,"{'n_per_cluster': 180, 'std_class1': 0.2883070968677433, 'std_other': 0.6401468767183334, 'a': 2.5028629983639803, 'random_state': 14}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22}",default,find_comb_dim_spaces,find_comb_dim_spaces,2.2691300119995503,0.3873869258263,0.4371795042584246,0.6409013605442178,2.017520948444403,98.0,0.0,71.0,17.0,0.0,0.0,0.0,0.0,0.36922502677176666,0.4020437704086472,0.6764214919144497,1.2675471812355616,0.48777427863501366,0.42059454281436665,0.7028867102396514,2.9725994797698347
15,"{'n_per_cluster': 180, 'std_class1': 0.2883070968677433, 'std_other': 0.6401468767183334, 'a': 2.5028629983639803, 'random_state': 14}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22, 'max_clause_candidates': 700, 'clause_beam_width': 96, 'clause_iterations': 1300, 'clause_diverse_topk': 300, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 14}",default,and,find_comb_dim_spaces_full,2.410817224999846,0.3873869258263,0.4371795042584246,0.6409013605442178,2.017520948444403,98.0,0.0,71.0,17.0,0.0,0.0,0.0,0.0,0.36922502677176666,0.4020437704086472,0.6764214919144497,1.2675471812355616,0.48777427863501366,0.42059454281436665,0.7028867102396514,2.9725994797698347
15,"{'n_per_cluster': 180, 'std_class1': 0.2883070968677433, 'std_other': 0.6401468767183334, 'a': 2.5028629983639803, 'random_state': 14}",1,"{'max_planes': 16, 'beam_width': 84, 'min_size': 1, 'max_candidates_per_class': 1800, 'max_rules_per_class': 2400, 'lift_min': 0.2, 'top_k_floor_per_dim': 24, 'max_clause_candidates': 800, 'clause_beam_width': 96, 'clause_iterations': 1400, 'clause_diverse_topk': 320, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 16}",aggressive,or,find_comb_dim_spaces_full,5.378720437000084,0.40381839495168637,0.4454184737133742,0.6678766835016835,1.2503347772509565,88.0,0.0,79.0,8.0,0.0,0.0,0.0,0.0,0.37191332701306634,0.4031365873929165,0.6618377871542428,1.2354648745339674,0.6606236090669797,0.7969264286906894,0.7127314814814815,1.391196271535758
15,"{'n_per_cluster': 180, 'std_class1': 0.2883070968677433, 'std_other': 0.6401468767183334, 'a': 2.5028629983639803, 'random_state': 14}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22, 'max_clause_candidates': 700, 'clause_beam_width': 96, 'clause_iterations': 1300, 'clause_diverse_topk': 300, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 14}",default,dnf,find_comb_dim_spaces_full,3.0937560929996835,0.511552827969517,0.875404640323462,0.4063271604938272,4.781014900365473,42.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.5851197982345523,1.0,0.4148148148148148,1.3333333333333333,0.6036324650650053,1.0,0.43252314814814813,1.3333333333333333
15,"{'n_per_cluster': 180, 'std_class1': 0.2883070968677433, 'std_other': 0.6401468767183334, 'a': 2.5028629983639803, 'random_state': 14}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22, 'max_clause_candidates': 700, 'clause_beam_width': 96, 'clause_iterations': 1300, 'clause_diverse_topk': 300, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 14}",default,and_or_greedy,find_comb_dim_spaces_full,2.362019330000294,0.6264490218752544,0.6964562839782802,0.7189814814814816,3.404954239644771,42.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846153,1.0,0.4444444444444444,1.3333333333333333
15,"{'n_per_cluster': 180, 'std_class1': 0.2883070968677433, 'std_other': 0.6401468767183334, 'a': 2.5028629983639803, 'random_state': 14}",1,"{'max_planes': 16, 'beam_width': 84, 'min_size': 1, 'max_candidates_per_class': 1800, 'max_rules_per_class': 2400, 'lift_min': 0.2, 'top_k_floor_per_dim': 24, 'max_clause_candidates': 800, 'clause_beam_width': 96, 'clause_iterations': 1400, 'clause_diverse_topk': 320, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 16}",aggressive,and_or_beam,find_comb_dim_spaces_full,3.4914608220005903,0.5178704090443343,0.9509803921568628,0.3875,5.385620915032679,48.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.6153846153846153,1.0,0.4444444444444444,1.3333333333333333,0.6153846153846152,1.0,0.4444444444444445,1.3333333333333333
15,"{'n_per_cluster': 180, 'std_class1': 0.2883070968677433, 'std_other': 0.6401468767183334, 'a': 2.5028629983639803, 'random_state': 14}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22, 'max_clause_candidates': 700, 'clause_beam_width': 96, 'clause_iterations': 1300, 'clause_diverse_topk': 300, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 14}",default,and_or_random,find_comb_dim_spaces_full,2.409716428000138,0.536492694398382,0.7500067355661537,0.5259038800705467,3.7822712361948523,42.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.5207213335988141,0.9986979166666666,0.35509259259259257,1.3315972222222223,0.6111899206635025,0.7330738352850267,0.6090740740740741,2.316139776803921
15,"{'n_per_cluster': 180, 'std_class1': 0.2883070968677433, 'std_other': 0.6401468767183334, 'a': 2.5028629983639803, 'random_state': 14}",3,"{'max_planes': 16, 'beam_width': 72, 'min_size': 1, 'max_candidates_per_class': 1600, 'max_rules_per_class': 2000, 'lift_min': 0.2, 'top_k_floor_per_dim': 22, 'max_clause_candidates': 700, 'clause_beam_width': 96, 'clause_iterations': 1300, 'clause_diverse_topk': 300, 'clause_overlap_max': 0.97, 'max_clauses': 10, 'max_dnf_rules_per_class': 14}",default,and_or_diverse,find_comb_dim_spaces_full,2.338772553999661,0.5984105312593453,0.6079501414712453,0.8056481481481481,2.850135466794423,30.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.6153846153846153,1.0,0.4444444444444444,1.3333333333333333,0.8530016241791697,0.9696254233220959,0.7645833333333334,1.2928338977627944
16,"{'n_per_cluster': 156, 'std_class1': 0.36432032434474576, 'std_other': 0.7515555794129383, 'a': 2.884568894154655, 'random_state': 15}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18}",default,find_comb_dim_spaces,find_comb_dim_spaces,1.8513831029995345,0.4016658135438503,0.4451381348366661,0.7088284344381905,2.0673391487913757,82.0,0.0,60.0,14.0,0.0,0.0,0.0,0.0,0.37284108063850707,0.41964373795200255,0.7232193732193734,1.3156697994166835,0.5064076278320154,0.3685120944266756,0.8269230769230768,2.9480967554134048
16,"{'n_per_cluster': 156, 'std_class1': 0.36432032434474576, 'std_other': 0.7515555794129383, 'a': 2.884568894154655, 'random_state': 15}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18, 'max_clause_candidates': 500, 'clause_beam_width': 72, 'clause_iterations': 900, 'clause_diverse_topk': 200, 'clause_overlap_max': 0.92, 'max_clauses': 8, 'max_dnf_rules_per_class': 10}",default,and,find_comb_dim_spaces_full,1.9648009050006294,0.4016658135438503,0.4451381348366661,0.7088284344381905,2.0673391487913757,82.0,0.0,60.0,14.0,0.0,0.0,0.0,0.0,0.37284108063850707,0.41964373795200255,0.7232193732193734,1.3156697994166835,0.5064076278320154,0.3685120944266756,0.8269230769230768,2.9480967554134048
16,"{'n_per_cluster': 156, 'std_class1': 0.36432032434474576, 'std_other': 0.7515555794129383, 'a': 2.884568894154655, 'random_state': 15}",2,"{'max_planes': 20, 'beam_width': 96, 'min_size': 1, 'max_candidates_per_class': 2200, 'max_rules_per_class': 2600, 'lift_min': 0.15, 'top_k_floor_per_dim': 26, 'max_clause_candidates': 1000, 'clause_beam_width': 120, 'clause_iterations': 1600, 'clause_diverse_topk': 400, 'clause_overlap_max': 0.98, 'max_clauses': 12, 'max_dnf_rules_per_class': 18}",aggressive,or,find_comb_dim_spaces_full,5.612424668999665,0.4124595819111814,0.4454476674624794,0.6802959501557632,1.2161595805894305,107.0,0.0,86.0,14.0,0.0,0.0,0.0,0.0,0.37456553197735143,0.4054682952718643,0.644268038163387,1.1701517951016376,0.5021038344062675,0.5352569534270712,0.8286782661782661,1.4315059463138784
16,"{'n_per_cluster': 156, 'std_class1': 0.36432032434474576, 'std_other': 0.7515555794129383, 'a': 2.884568894154655, 'random_state': 15}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18, 'max_clause_candidates': 500, 'clause_beam_width': 72, 'clause_iterations': 900, 'clause_diverse_topk': 200, 'clause_overlap_max': 0.92, 'max_clauses': 8, 'max_dnf_rules_per_class': 10}",default,dnf,find_comb_dim_spaces_full,2.2988777049995406,0.5490724685407514,0.8297790504515233,0.4885683760683761,4.4187858338883785,30.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.4904101834244276,1.0,0.32621082621082625,1.3333333333333333,0.730757211676343,0.9295532465532323,0.640892094017094,1.6135013359615853
16,"{'n_per_cluster': 156, 'std_class1': 0.36432032434474576, 'std_other': 0.7515555794129383, 'a': 2.884568894154655, 'random_state': 15}",1,"{'max_planes': 12, 'beam_width': 60, 'min_size': 2, 'max_candidates_per_class': 1200, 'max_rules_per_class': 1500, 'lift_min': 0.3, 'top_k_floor_per_dim': 18, 'max_clause_candidates': 500, 'clause_beam_width': 72, 'clause_iterations': 900, 'clause_diverse_topk': 200, 'clause_overlap_max': 0.92, 'max_clauses': 8, 'max_dnf_rules_per_class': 10}",default,and_or_greedy,find_comb_dim_spaces_full,1.8594553240000096,0.6128873858049848,0.6952737361778109,0.6940883190883189,3.3584015685286506,30.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.5545169051715696,0.999198717948718,0.3849715099715099,1.3322649572649572,0.8078835279423255,0.9881005352540362,0.686965811965812,1.317467380338715
